XCoord,YCoord,START_NODE,END_NODE,EDGE
-117.97809800,33.85679700,3798,3835,1919
-117.97809800,33.85679700,3798,3835,1920
-118.28476900,33.85684400,3803,3501,1902
-118.28476900,33.85684400,3803,3501,1903
-118.28476900,33.85684400,3803,3789,1904
-118.28476900,33.85684400,3803,3789,1905
-118.28476900,33.85684400,3803,3823,1912
-118.28476900,33.85684400,3803,3823,1913
-118.28476900,33.85684400,3803,3855,1929
-118.28476900,33.85684400,3803,3855,1930
-118.28457000,33.85694600,3815,3789,1908
-118.28457000,33.85694600,3815,3789,1909
-118.28457000,33.85694600,3815,3653,1910
-118.28457000,33.85694600,3815,3653,1911
-118.28457000,33.85694600,3815,3823,1914
-118.28457000,33.85694600,3815,3823,1915
-118.28457000,33.85694600,3815,3871,1936
-118.28457000,33.85694600,3815,3871,1937
-118.28475800,33.85707400,3823,3803,1912
-118.28475800,33.85707400,3823,3803,1913
-118.28475800,33.85707400,3823,3815,1914
-118.28475800,33.85707400,3823,3815,1915
-118.28475800,33.85707400,3823,3861,1932
-118.28475800,33.85707400,3823,3861,1933
-118.28475800,33.85707400,3823,3929,1965
-118.28475800,33.85707400,3823,3929,1966
-117.98240200,33.85753200,3831,3777,1916
-117.98240200,33.85753200,3831,3786,1917
-117.98240200,33.85753200,3831,3835,1918
-117.98240200,33.85753200,3831,3893,1948
-117.98113200,33.85794100,3835,3831,1918
-117.98113200,33.85794100,3835,3798,1919
-117.98113200,33.85794100,3835,3798,1920
-117.98113200,33.85794100,3835,3733,1921
-117.98113200,33.85794100,3835,3733,1922
-117.98113200,33.85794100,3835,3903,1953
-117.98113200,33.85794100,3835,3903,1954
-118.35371900,33.85813700,3845,3565,1923
-118.30936200,33.85835000,3847,3691,1924
-118.30936200,33.85835000,3847,3691,1925
-118.30936200,33.85835000,3847,3851,1926
-118.30936200,33.85835000,3847,3855,1928
-118.30915000,33.85834800,3851,3847,1926
-117.71740200,33.85950600,3854,3414,1927
-118.30914900,33.85975900,3855,3847,1928
-118.30914900,33.85975900,3855,3803,1929
-118.30914900,33.85975900,3855,3803,1930
-118.30914900,33.85975900,3855,3861,1931
-118.30914900,33.85975900,3855,4057,2030
-118.30914900,33.85975900,3855,4057,2031
-118.30914900,33.85995200,3861,3855,1931
-118.30914900,33.85995200,3861,3823,1932
-118.30914900,33.85995200,3861,3823,1933
-118.30914900,33.85995200,3861,3891,1946
-118.30914900,33.85995200,3861,4069,2036
-118.30914900,33.85995200,3861,4069,2037
-116.56127100,33.86137600,3867,3261,1934
-116.56127100,33.86137600,3867,3261,1935
-116.56127100,33.86137600,3867,4293,2147
-116.56127100,33.86137600,3867,4297,2149
-118.28476600,33.86142200,3871,3815,1936
-118.28476600,33.86142200,3871,3815,1937
-118.28476600,33.86142200,3871,3879,1940
-118.04188100,33.86195100,3875,3766,1938
-118.04188100,33.86195100,3875,4010,2006
-118.04188100,33.86195100,3875,4010,2007
-118.04188200,33.86218300,3878,3774,1939
-118.04188200,33.86218300,3878,3888,1944
-118.04188200,33.86218300,3878,3888,1945
-118.28499300,33.86259800,3879,3871,1940
-118.28499300,33.86259800,3879,3925,1963
-118.28499300,33.86259800,3879,3925,1964
-115.48803000,33.86392200,3882,2856,1941
-118.14262900,33.86410300,3884,3742,1942
-118.14262900,33.86410300,3884,3742,1943
-118.14262900,33.86410300,3884,3918,1959
-118.04629800,33.86412200,3888,3878,1944
-118.04629800,33.86412200,3888,3878,1945
-118.04629800,33.86412200,3888,4003,2008
-118.30914800,33.86560800,3891,3861,1946
-117.99800600,33.86609000,3893,3777,1947
-117.99800600,33.86609000,3893,3831,1948
-117.99800600,33.86609000,3893,3898,1951
-117.99800600,33.86609000,3893,3903,1952
-117.99828000,33.86622000,3898,3774,1949
-117.99828000,33.86622000,3898,3774,1950
-117.99828000,33.86622000,3898,3893,1951
-117.99828000,33.86622000,3898,3910,1955
-117.99828000,33.86622000,3898,3910,1956
-117.99828000,33.86622000,3898,3979,1990
-117.99801000,33.86638000,3903,3893,1952
-117.99801000,33.86638000,3903,3835,1953
-117.99801000,33.86638000,3903,3835,1954
-117.99801000,33.86638000,3903,3910,1957
-117.99801000,33.86638000,3903,3910,1958
-117.99801000,33.86638000,3903,4112,2056
-117.99827000,33.86652000,3910,3898,1955
-117.99827000,33.86652000,3910,3898,1956
-117.99827000,33.86652000,3910,3903,1957
-117.99827000,33.86652000,3910,3903,1958
-117.99827000,33.86652000,3910,4100,2050
-117.99827000,33.86652000,3910,4100,2051
-117.99827000,33.86652000,3910,4549,2277
-117.99827000,33.86652000,3910,4549,2278
-118.14263500,33.86784100,3918,3884,1959
-118.14263500,33.86959300,3920,3584,1960
-118.21646500,33.87093500,3921,3653,1961
-118.21646500,33.87093500,3921,3651,1962
-118.21646500,33.87093500,3921,3961,1981
-118.28481000,33.87267100,3925,3879,1963
-118.28481000,33.87267100,3925,3879,1964
-118.28481000,33.87267100,3925,3929,1967
-118.28481000,33.87267100,3925,3929,1968
-118.28481000,33.87267100,3925,3941,1971
-118.28481000,33.87267100,3925,3941,1972
-118.28481000,33.87267100,3925,3961,1986
-118.28481000,33.87267100,3925,3961,1987
-118.28511900,33.87268000,3929,3823,1965
-118.28511900,33.87268000,3929,3823,1966
-118.28511900,33.87268000,3929,3925,1967
-118.28511900,33.87268000,3929,3925,1968
-118.28511900,33.87268000,3929,3937,1969
-118.28511900,33.87268000,3929,3937,1970
-118.28511900,33.87268000,3929,3949,1975
-118.28511900,33.87268000,3929,3949,1976
-118.29089400,33.87269600,3937,3929,1969
-118.29089400,33.87269600,3937,3929,1970
-118.28481000,33.87282600,3941,3925,1971
-118.28481000,33.87282600,3941,3925,1972
-118.28481000,33.87282600,3941,3946,1973
-118.28481000,33.87282600,3941,3946,1974
-118.28481000,33.87282600,3941,3949,1977
-118.28481000,33.87282600,3941,3949,1978
-118.28481000,33.87282600,3941,4372,2188
-118.28481000,33.87282600,3941,4372,2189
-118.28428200,33.87282700,3946,3941,1973
-118.28428200,33.87282700,3946,3941,1974
-118.28428200,33.87282700,3946,3990,1995
-118.28512000,33.87283000,3949,3929,1975
-118.28512000,33.87283000,3949,3929,1976
-118.28512000,33.87283000,3949,3941,1977
-118.28512000,33.87283000,3949,3941,1978
-118.28512000,33.87283000,3949,3957,1979
-118.28512000,33.87283000,3949,3957,1980
-118.28512000,33.87283000,3949,4367,2184
-118.28512000,33.87283000,3949,4367,2185
-118.29090200,33.87287200,3957,3949,1979
-118.29090200,33.87287200,3957,3949,1980
-118.21681600,33.87336800,3961,3921,1981
-118.21681600,33.87336800,3961,3964,1982
-118.21681600,33.87336800,3961,3964,1983
-118.21681600,33.87336800,3961,3925,1986
-118.21681600,33.87336800,3961,3925,1987
-118.20417600,33.87270000,3964,3961,1982
-118.20417600,33.87270000,3964,3961,1983
-118.20417600,33.87270000,3964,3982,1991
-117.67252400,33.86946600,3968,3744,1984
-117.67252400,33.86946600,3968,3744,1985
-117.67252400,33.86946600,3968,4043,2040
-117.67261800,33.86959800,3975,3753,1988
-117.67261800,33.86959800,3975,3753,1989
-117.67261800,33.86959800,3975,4055,2028
-118.01139800,33.87453700,3979,3898,1990
-118.01139800,33.87453700,3979,4543,2274
-118.19340900,33.87534000,3982,3964,1991
-118.19340900,33.87534000,3982,3682,1992
-118.19340900,33.87534000,3982,3986,1993
-118.19340900,33.87534000,3982,3990,1996
-118.19313200,33.87545600,3986,3982,1993
-118.19313200,33.87545600,3986,3675,1994
-118.19313200,33.87545600,3986,3994,1998
-118.19313200,33.87545600,3986,4018,2009
-118.19336700,33.87551100,3990,3946,1995
-118.19336700,33.87551100,3990,3982,1996
-118.19336700,33.87551100,3990,3994,1997
-118.19336700,33.87551100,3990,4186,2093
-118.19308700,33.87563700,3994,3990,1997
-118.19308700,33.87563700,3994,3986,1998
-118.19308700,33.87563700,3994,4030,2015
-118.19308700,33.87563700,3994,4183,2092
-118.10234700,33.87630200,3997,3591,1999
-118.10234700,33.87630200,3997,4000,2001
-118.10234700,33.87630200,3997,4003,2002
-118.10234700,33.87630200,3997,4010,2005
-118.10257000,33.87630400,4000,3518,2000
-118.10257000,33.87630400,4000,3997,2001
-118.10257000,33.87630400,4000,4006,2003
-118.10257000,33.87630400,4000,4018,2014
-118.10239600,33.87642700,4003,3997,2002
-118.10239600,33.87642700,4003,4006,2004
-118.10239600,33.87642700,4003,3888,2008
-118.10239600,33.87642700,4003,4091,2046
-118.10262100,33.87643100,4006,4000,2003
-118.10262100,33.87643100,4006,4003,2004
-118.10262100,33.87643100,4006,4030,2018
-118.10262100,33.87643100,4006,4216,2110
-118.07940900,33.87646300,4010,3997,2005
-118.07940900,33.87646300,4010,3875,2006
-118.07940900,33.87646300,4010,3875,2007
-118.14259600,33.87702900,4018,3986,2009
-118.14259600,33.87702900,4018,4020,2010
-118.14259600,33.87702900,4018,4020,2011
-118.14259600,33.87702900,4018,4000,2014
-118.14259600,33.87702900,4018,4030,2016
-118.14259600,33.87702900,4018,4030,2017
-118.14254200,33.86959700,4020,4018,2010
-118.14254200,33.86959700,4020,4018,2011
-118.39596300,33.87710100,4024,3708,2012
-118.39596300,33.87710100,4024,3708,2013
-118.39596300,33.87710100,4024,4438,2219
-118.14258600,33.87723800,4030,3994,2015
-118.14258600,33.87723800,4030,4018,2016
-118.14258600,33.87723800,4030,4018,2017
-118.14258600,33.87723800,4030,4006,2018
-118.14258600,33.87723800,4030,4093,2047
-118.14258600,33.87723800,4030,4093,2048
-117.80901000,33.88054000,4037,3751,2019
-117.80901000,33.88054000,4037,4131,2066
-117.80901000,33.88054000,4037,4131,2067
-117.80885000,33.88054000,4040,3753,2020
-117.80885000,33.88054000,4040,3753,2021
-117.80885000,33.88054000,4040,4118,2059
-117.54739300,33.88176900,4043,2789,2022
-117.54739300,33.88176900,4043,4046,2023
-117.54739300,33.88176900,4043,4049,2025
-117.54739300,33.88176900,4043,3968,2040
-117.54707600,33.88187900,4046,4043,2023
-117.54707600,33.88187900,4046,2791,2024
-117.54707600,33.88187900,4046,4051,2027
-117.54707600,33.88187900,4046,4946,2473
-117.54745800,33.88190100,4049,4043,2025
-117.54745800,33.88190100,4049,4051,2026
-117.54745800,33.88190100,4049,4055,2044
-117.54745800,33.88190100,4049,5179,2590
-117.54713100,33.88199500,4051,4049,2026
-117.54713100,33.88199500,4051,4046,2027
-117.54713100,33.88199500,4051,4113,2057
-117.54713100,33.88199500,4051,5175,2588
-117.64080100,33.88361700,4055,3975,2028
-117.64080100,33.88361700,4055,4075,2038
-117.64080100,33.88361700,4055,4075,2039
-117.64080100,33.88361700,4055,4049,2044
-118.35237500,33.88437700,4057,3559,2029
-118.35237500,33.88437700,4057,3855,2030
-118.35237500,33.88437700,4057,3855,2031
-118.35237500,33.88437700,4057,4063,2033
-118.35237500,33.88437700,4057,4063,2034
-118.35237500,33.88437700,4057,4069,2035
-118.35268700,33.88459600,4063,4064,2032
-118.35268700,33.88459600,4063,4057,2033
-118.35268700,33.88459600,4063,4057,2034
-118.35268700,33.88459600,4063,4081,2041
-118.35268700,33.88459600,4063,4399,2200
-118.35268700,33.88459600,4063,4399,2201
-118.35371400,33.85815100,4064,4063,2032
-118.35238200,33.88466100,4069,4057,2035
-118.35238200,33.88466100,4069,3861,2036
-118.35238200,33.88466100,4069,3861,2037
-118.35238200,33.88466100,4069,4081,2042
-118.35238200,33.88466100,4069,4081,2043
-117.64340200,33.88467300,4075,4055,2038
-117.64340200,33.88467300,4075,4055,2039
-117.64340200,33.88467300,4075,4090,2045
-118.35268700,33.88488500,4081,4063,2041
-118.35268700,33.88488500,4081,4069,2042
-118.35268700,33.88488500,4081,4069,2043
-118.35268700,33.88488500,4081,4403,2203
-118.35268700,33.88488500,4081,4403,2204
-117.64450200,33.88561300,4090,4075,2045
-117.64450200,33.88561300,4090,4107,2054
-117.64450200,33.88561300,4090,4107,2055
-118.10425300,33.88761000,4091,4003,2046
-118.10425300,33.88761000,4091,4222,2113
-118.10425300,33.88761000,4091,4222,2114
-118.14265900,33.88919900,4093,4030,2047
-118.14265900,33.88919900,4093,4030,2048
-118.14262200,33.89452400,4097,4098,2049
-118.14257400,33.88919700,4098,4097,2049
-117.98791000,33.89549300,4100,3910,2050
-117.98791000,33.89549300,4100,3910,2051
-117.98791000,33.89549300,4100,4116,2058
-118.14262600,33.89649500,4103,4104,2052
-118.14262600,33.89649500,4103,4104,2053
-118.14262300,33.89468000,4104,4103,2052
-118.14262300,33.89468000,4104,4103,2053
-117.64647100,33.89742000,4107,4090,2054
-117.64647100,33.89742000,4107,4090,2055
-117.64647100,33.89742000,4107,4432,2217
-117.98536000,33.89897900,4112,3903,2056
-117.98536000,33.89897900,4112,4120,2060
-117.98536000,33.89897900,4112,4120,2061
-117.47568300,33.89907200,4113,4051,2057
-117.47568300,33.89907200,4113,4257,2129
-117.47568300,33.89907200,4113,4257,2130
-117.98535600,33.89929300,4116,4100,2058
-117.98535600,33.89929300,4116,4124,2062
-117.83758000,33.90226000,4118,4040,2059
-117.83758000,33.90226000,4118,4139,2072
-117.83758000,33.90226000,4118,4139,2073
-117.98279400,33.90273500,4120,4112,2060
-117.98279400,33.90273500,4120,4112,2061
-117.98279400,33.90273500,4120,4125,2063
-117.98300800,33.90277400,4124,4116,2062
-117.98300800,33.90277400,4124,4264,2132
-117.98300800,33.90277400,4124,4264,2133
-117.98276500,33.90277400,4125,4120,2063
-117.98276500,33.90277400,4125,4135,2068
-117.98276500,33.90277400,4125,4135,2069
-118.42056100,33.90582800,4127,4128,2064
-118.42063800,33.90588200,4128,4127,2064
-118.14290200,33.90786200,4129,4130,2065
-118.14262800,33.89653300,4130,4129,2065
-117.85239000,33.90963000,4131,4037,2066
-117.85239000,33.90963000,4131,4037,2067
-117.85239000,33.90963000,4131,4139,2070
-117.85239000,33.90963000,4131,4139,2071
-117.85239000,33.90963000,4131,4147,2086
-117.85239000,33.90963000,4131,4147,2087
-117.97658800,33.90975700,4135,4125,2068
-117.97658800,33.90975700,4135,4125,2069
-117.97658800,33.90975700,4135,4261,2131
-117.85228000,33.90980000,4139,4131,2070
-117.85228000,33.90980000,4139,4131,2071
-117.85228000,33.90980000,4139,4118,2072
-117.85228000,33.90980000,4139,4118,2073
-117.85228000,33.90980000,4139,4164,2088
-117.85228000,33.90980000,4139,4164,2089
-117.85228000,33.90980000,4139,4593,2297
-117.85228000,33.90980000,4139,4593,2298
-117.88339000,33.91069000,4147,3729,2074
-117.88339000,33.91069000,4147,3729,2075
-117.88339000,33.91069000,4147,4151,2078
-117.88339000,33.91069000,4147,4151,2079
-117.88339000,33.91069000,4147,4164,2084
-117.88339000,33.91069000,4147,4164,2085
-117.88339000,33.91069000,4147,4131,2086
-117.88339000,33.91069000,4147,4131,2087
-117.88360200,33.91070400,4151,3733,2076
-117.88360200,33.91070400,4151,3733,2077
-117.88360200,33.91070400,4151,4147,2078
-117.88360200,33.91070400,4151,4147,2079
-117.88360200,33.91070400,4151,4159,2080
-117.88360200,33.91070400,4151,4159,2081
-117.88360200,33.91070400,4151,4253,2127
-117.88360200,33.91070400,4151,4253,2128
-117.88361000,33.91082300,4159,4151,2080
-117.88361000,33.91082300,4159,4151,2081
-117.88361000,33.91082300,4159,4164,2082
-117.88361000,33.91082300,4159,4164,2083
-117.88361000,33.91082300,4159,4281,2144
-117.88361000,33.91082300,4159,4281,2145
-117.88361000,33.91082300,4159,5021,2511
-117.88361000,33.91082300,4159,5021,2512
-117.88340000,33.91083000,4164,4159,2082
-117.88340000,33.91083000,4164,4159,2083
-117.88340000,33.91083000,4164,4147,2084
-117.88340000,33.91083000,4164,4147,2085
-117.88340000,33.91083000,4164,4139,2088
-117.88340000,33.91083000,4164,4139,2089
-117.88340000,33.91083000,4164,5036,2520
-117.88340000,33.91083000,4164,5036,2521
-118.14208000,33.91126000,4179,4180,2090
-118.14208000,33.91126000,4179,4180,2091
-118.14274000,33.88919500,4180,4179,2090
-118.14274000,33.88919500,4180,4179,2091
-118.17996700,33.91261700,4183,3994,2092
-118.17996700,33.91261700,4183,4186,2094
-118.17996700,33.91261700,4183,4186,2095
-118.17996700,33.91261700,4183,4191,2098
-118.17996700,33.91261700,4183,4191,2099
-118.17996700,33.91261700,4183,4199,2100
-118.18019100,33.91268900,4186,3990,2093
-118.18019100,33.91268900,4186,4183,2094
-118.18019100,33.91268900,4186,4183,2095
-118.18019100,33.91268900,4186,4201,2101
-118.18019100,33.91268900,4186,4372,2196
-118.18019100,33.91268900,4186,4372,2197
-118.14072800,33.91292000,4191,4192,2096
-118.14072800,33.91292000,4191,4192,2097
-118.14072800,33.91292000,4191,4183,2098
-118.14072800,33.91292000,4191,4183,2099
-118.14072800,33.91292000,4191,4207,2106
-118.14072800,33.91292000,4191,4207,2107
-118.14072800,33.91292000,4191,4216,2108
-118.14072800,33.91292000,4191,4216,2109
-118.14290600,33.90796100,4192,4191,2096
-118.14290600,33.90796100,4192,4191,2097
-118.17988900,33.91300500,4199,4183,2100
-118.17988900,33.91300500,4199,4201,2102
-118.17988900,33.91300500,4199,4201,2103
-118.17988900,33.91300500,4199,4207,2104
-118.17988900,33.91300500,4199,4207,2105
-118.17988900,33.91300500,4199,4623,2312
-118.18010800,33.91308000,4201,4186,2101
-118.18010800,33.91308000,4201,4199,2102
-118.18010800,33.91308000,4201,4199,2103
-118.18010800,33.91308000,4201,4383,2198
-118.18010800,33.91308000,4201,4383,2199
-118.18010800,33.91308000,4201,4629,2315
-118.14050600,33.91323200,4207,4199,2104
-118.14050600,33.91323200,4207,4199,2105
-118.14050600,33.91323200,4207,4191,2106
-118.14050600,33.91323200,4207,4191,2107
-118.14050600,33.91323200,4207,4229,2115
-118.14050600,33.91323200,4207,4229,2116
-118.14050600,33.91323200,4207,4483,2242
-118.14050600,33.91323200,4207,4483,2243
-118.10491500,33.91390100,4216,4191,2108
-118.10491500,33.91390100,4216,4191,2109
-118.10491500,33.91390100,4216,4006,2110
-118.10491500,33.91390100,4216,4222,2111
-118.10491500,33.91390100,4216,4222,2112
-118.10491500,33.91390100,4216,4229,2117
-118.10467500,33.91393000,4222,4216,2111
-118.10467500,33.91393000,4222,4216,2112
-118.10467500,33.91393000,4222,4091,2113
-118.10467500,33.91393000,4222,4091,2114
-118.10467500,33.91393000,4222,4235,2120
-118.10467500,33.91393000,4222,4235,2121
-118.10467500,33.91393000,4222,4244,2122
-118.10467500,33.91393000,4222,4244,2123
-118.10490600,33.91413900,4229,4207,2115
-118.10490600,33.91413900,4229,4207,2116
-118.10490600,33.91413900,4229,4216,2117
-118.10490600,33.91413900,4229,4235,2118
-118.10490600,33.91413900,4229,4235,2119
-118.10490600,33.91413900,4229,4334,2167
-118.10466400,33.91416700,4235,4229,2118
-118.10466400,33.91416700,4235,4229,2119
-118.10466400,33.91416700,4235,4222,2120
-118.10466400,33.91416700,4235,4222,2121
-118.10466400,33.91416700,4235,4247,2124
-118.10466400,33.91416700,4235,4247,2125
-118.10466400,33.91416700,4235,4321,2161
-118.10466400,33.91416700,4235,4321,2162
-118.09916800,33.91426100,4244,4222,2122
-118.09916800,33.91426100,4244,4222,2123
-118.09916800,33.91437500,4247,4235,2124
-118.09916800,33.91437500,4247,4235,2125
-117.26649900,33.91543200,4251,4252,2126
-117.27003300,33.91536900,4252,4251,2126
-117.90029000,33.91644000,4253,4151,2127
-117.90029000,33.91644000,4253,4151,2128
-117.90029000,33.91644000,4253,4261,2136
-117.43887700,33.91667400,4257,4113,2129
-117.43887700,33.91667400,4257,4113,2130
-117.43887700,33.91667400,4257,4519,2260
-117.96793100,33.91734500,4261,4135,2131
-117.96793100,33.91734500,4261,4264,2134
-117.96793100,33.91734500,4261,4253,2136
-117.96793100,33.91734500,4261,4281,2143
-117.96809700,33.91734600,4264,4124,2132
-117.96809700,33.91734600,4264,4124,2133
-117.96809700,33.91734600,4264,4261,2134
-117.96809700,33.91734600,4264,4269,2135
-117.96809700,33.91734600,4264,4273,2139
-117.96809700,33.91734600,4264,4273,2140
-117.97649500,33.91725100,4269,4264,2135
-117.96804300,33.91755100,4273,4274,2137
-117.96804300,33.91755100,4273,4274,2138
-117.96804300,33.91755100,4273,4264,2139
-117.96804300,33.91755100,4273,4264,2140
-117.96804300,33.91755100,4273,4281,2141
