JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL,HEURISTIC
5001,205348,7,8,7,10001,10002,0,7.,0.3385796515509009
5001,205349,7,8,7,10001,10002,0,7.,0.3385796515509009
5001,205350,7,8,7,10001,10002,0,7.,0.3385796515509009
4507,205367,6,7,7,8840,9010,0.490654206,6.,0.7463910801113454
4509,205368,7,6,7,8834,9016,0.359813084,6.,0.718193197979959
4417,205369,N,N,N,8646,8834,0.420560748,0,0
4420,205370,N,N,N,8656,8840,0.5,0,0
4320,205371,7,7,7,8456,8640,0.327102804,7.,0.6679760708287218
4325,205372,7,7,7,8460,8650,0.556074766,7.,0.7176330531159867
4325,205373,7,7,7,8460,8650,0.556074766,7.,0.7176330531159867
4320,205374,7,7,7,8456,8640,0.327102804,7.,0.6679760708287218
4325,205375,6,7,7,8460,8650,0.556074766,6.,0.749518669917062
4325,205376,7,7,7,8460,8650,0.556074766,7.,0.7176330531159867
4230,205377,7,8,7,8163,8460,0.514018692,7.,0.71597832131642
4230,205378,7,7,7,8163,8460,0.514018692,7.,0.71597832131642
4228,205379,N,N,N,8292,8456,0.471962617,0,0
4230,205380,7,7,7,8163,8460,0.514018692,7.,0.71597832131642
4230,205381,6,7,7,8163,8460,0.514018692,6.,0.7478639381174952
4077,205382,5,6,7,7988,8154,0.392523364,5.,0.7794089450322693
4230,205383,7,7,7,8163,8460,0.514018692,7.,0.71597832131642
4146,205384,6,7,7,8173,8292,0.471962617,6.,0.7447913070108936
4820,205385,6,7,7,9329,9636,0,6.,0.37046526835197613
4314,205386,5,6,5,8268,8628,0.242990654,5.,0.6631523032295829
4820,205387,4,8,7,9329,9636,0,4.,0.49109078042489707
4119,205388,7,7,7,8012,8202,0.205607477,7.,0.5283642723415253
4077,205389,7,7,6,7988,8154,0.392523364,6.,0.7303998223397759
4034,205390,4,6,5,7980,8060,0.537383178,4.,0.8695334815514187
4077,205391,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4077,205392,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4034,205393,7,7,7,7980,8060,0.537383178,7.,0.7170223526774226
4077,205394,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4077,205395,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4034,205396,5,6,7,7980,8060,0.537383178,5.,0.7979170921709913
4077,205397,5,7,7,7988,8154,0.392523364,5.,0.7794089450322693
3992,205398,4,7,7,7918,7980,0.607476636,4.,0.8711625656480374
3996,205399,7,7,7,7924,7988,0.387850467,7.,0.6970738164788431
4034,205400,7,7,7,7980,8060,0.537383178,7.,0.7170223526774226
4034,205401,6,7,7,7980,8060,0.537383178,6.,0.7489079694784979
4077,205402,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4729,205403,N,N,N,9455,9458,0,0,0
4737,205404,6,7,7,9473,9474,0.299065421,6.,0.6778639090626857
4820,205406,N,N,N,9329,9636,0,0,0
4820,205407,7,7,7,9329,9636,0,7.,0.3385796515509009
4676,205408,N,N,N,9016,9352,0.462616822,0,0
4676,205409,3,5,7,9016,9352,0.462616822,3.,0.9448931988805012
4505,205410,3,5,7,9009,9010,0.261682243,3.,0.8392874191220777
4325,205411,7,7,7,8460,8650,0.556074766,7.,0.7176330531159867
4325,205412,7,7,7,8460,8650,0.556074766,7.,0.7176330531159867
4325,205413,7,7,6,8460,8650,0.556074766,6.,0.749518669917062
4325,205414,7,7,6,8460,8650,0.556074766,6.,0.749518669917062
4410,205415,6,5,7,8788,8817,0.219626168,5.,0.630072760117264
4314,205416,6,5,7,8268,8628,0.242990654,5.,0.6631523032295829
4314,205417,7,7,7,8268,8628,0.242990654,7.,0.5822575637360142
4314,205418,7,7,7,8268,8628,0.242990654,7.,0.5822575637360142
4036,205419,4,7,7,8060,8072,0,4.,0.49109078042489707
4077,205420,6,7,7,7988,8154,0.392523364,6.,0.7303998223397759
4353,205421,7,7,7,8474,8698,0.065420561,7.,0.36661075567761997
4353,205422,7,8,7,8474,8698,0.065420561,7.,0.36661075567761997
4353,205423,5,8,7,8474,8698,0.065420561,5.,0.44750549517118865
4353,205424,7,7,7,8474,8698,0.065420561,7.,0.36661075567761997
4098,205425,4,6,7,8154,8183,0.514018692,4.,0.8684894501904161
4143,205426,4,7,7,8202,8269,0.242990654,4.,0.7347686926100103
4143,205427,7,7,8,8202,8269,0.242990654,7.,0.5822575637360142
4143,205428,N,8,8,8202,8269,0.242990654,8.,0.5610757230687218
4119,205430,7,7,6,8012,8202,0.205607477,6.,0.5602498891426004
4119,205431,7,7,7,8012,8202,0.205607477,7.,0.5283642723415253
4119,205432,N,6,8,8012,8202,0.205607477,6.,0.5602498891426004
4119,205433,7,7,8,8012,8202,0.205607477,7.,0.5283642723415253
4119,205434,6,6,6,8012,8202,0.205607477,6.,0.5602498891426004
4119,205435,7,7,8,8012,8202,0.205607477,7.,0.5283642723415253
4119,205436,7,6,7,8012,8202,0.205607477,6.,0.5602498891426004
4008,205437,7,8,7,7944,8012,0.299065421,7.,0.6459782922616104
4314,205438,5,7,7,8268,8628,0.242990654,5.,0.6631523032295829
4230,205439,3,6,4,8163,8460,0.514018692,3.,0.9489440624869436
4315,205441,5,7,6,8629,8630,0.219626168,5.,0.630072760117264
4077,205442,5,6,7,7988,8154,0.392523364,5.,0.7794089450322693
4337,205443,N,N,N,8656,8670,0.088785047,0,0
4386,205444,5,7,7,8670,8698,0.154205607,5.,0.5346949781277668
3981,205445,7,5,6,7944,7962,0,5.,0.4194743910444696
4653,205446,7,7,7,9100,9306,0.35046729,7.,0.6817795699491095
4653,205447,7,7,7,9100,9306,0.35046729,7.,0.6817795699491095
4146,205448,N,N,N,8173,8292,0.471962617,0,0
4353,205449,7,7,7,8474,8698,0.065420561,7.,0.36661075567761997
4091,205450,5,7,7,8047,8177,0.079439252,5.,0.45696574330678863
4024,205451,5,7,7,8047,8048,0,5.,0.4194743910444696
4094,205452,4,5,7,8093,8177,0.556074766,4.,0.8701441819899828
4098,205453,4,5,7,8154,8183,0.514018692,4.,0.8684894501904161
4094,205454,6,7,6,8093,8177,0.556074766,6.,0.749518669917062
4146,205455,5,7,6,8173,8292,0.471962617,5.,0.793800429703387
4230,205456,6,7,5,8163,8460,0.514018692,5.,0.7968730608099887
4094,205457,4,6,7,8093,8177,0.556074766,4.,0.8701441819899828
4146,205458,7,8,7,8173,8292,0.471962617,7.,0.7129056902098184
4230,205459,N,N,N,8163,8460,0.514018692,0,0
4146,205460,N,N,N,8173,8292,0.471962617,0,0
4230,205461,N,N,N,8163,8460,0.514018692,0,0
4077,205462,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4230,205463,N,N,N,8163,8460,0.514018692,0,0
4077,205464,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4077,205465,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4077,205466,6,5,7,7988,8154,0.392523364,5.,0.7794089450322693
4094,205467,7,7,7,8093,8177,0.556074766,7.,0.7176330531159867
4077,205468,4,7,7,7988,8154,0.392523364,4.,0.8510253344126968
4034,205469,5,6,7,7980,8060,0.537383178,5.,0.7979170921709913
4077,205470,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4077,205471,6,7,5,7988,8154,0.392523364,5.,0.7794089450322693
4049,205472,7,7,7,8060,8093,0.411214953,7.,0.7034463842140009
4677,205473,7,7,7,9010,9354,0.425233645,7.,0.7063967406918178
4676,205474,7,7,7,9016,9352,0.462616822,7.,0.7119274577099776
4230,205475,7,7,7,8163,8460,0.514018692,7.,0.71597832131642
4146,205476,5,7,7,8173,8292,0.471962617,5.,0.793800429703387
4228,205477,6,7,7,8292,8456,0.471962617,6.,0.7447913070108936
4230,205478,6,7,7,8163,8460,0.514018692,6.,0.7478639381174952
4049,205479,6,7,7,8060,8093,0.411214953,6.,0.7353320010150761
4077,205480,5,7,7,7988,8154,0.392523364,5.,0.7794089450322693
4049,205481,7,7,7,8060,8093,0.411214953,7.,0.7034463842140009
4077,205482,6,7,7,7988,8154,0.392523364,6.,0.7303998223397759
4049,205484,4,7,7,8060,8093,0.411214953,4.,0.855957513087997
4077,205485,4,7,7,7988,8154,0.392523364,4.,0.8510253344126968
4228,205486,7,5,5,8292,8456,0.471962617,5.,0.793800429703387
4230,205487,7,7,5,8163,8460,0.514018692,5.,0.7968730608099887
4082,205488,2,5,5,8047,8163,0.210280374,2.,0.8114379850891001
4787,205489,6,8,7,9494,9574,0.308411215,6.,0.6859093897051132
4794,205490,6,8,7,9584,9585,0.308411215,6.,0.6859093897051132
4047,205491,6,7,7,8019,8093,0.247663551,6.,0.6203918297094209
4320,205492,7,6,7,8456,8640,0.327102804,6.,0.699861687629797
4325,205493,7,6,7,8460,8650,0.556074766,6.,0.749518669917062
4335,205494,7,7,7,8650,8670,0.224299065,7.,0.5559951502920917
4320,205495,7,7,7,8456,8640,0.327102804,7.,0.6679760708287218
3996,205496,4,7,5,7924,7988,0.387850467,4.,0.8495849453528392
4417,205497,7,7,7,8646,8834,0.420560748,7.,0.7054765209482
4077,205498,3,7,7,7988,8154,0.392523364,3.,0.9314799467092243
4034,205499,6,7,7,7980,8060,0.537383178,6.,0.7489079694784979
4034,205500,4,7,7,7980,8060,0.537383178,4.,0.8695334815514187
4034,205501,6,7,7,7980,8060,0.537383178,6.,0.7489079694784979
4077,205502,6,7,7,7988,8154,0.392523364,6.,0.7303998223397759
3960,205503,7,7,7,7840,7918,0.514018692,7.,0.71597832131642
3963,205504,7,7,7,7866,7924,0.341121495,7.,0.6767065100613016
3996,205505,7,7,7,7924,7988,0.387850467,7.,0.6970738164788431
4235,205506,7,7,7,8460,8470,0.028037383,7.,0.3478334458861378
4739,205507,4,6,7,9474,9478,0.299065421,4.,0.7984894211356065
4228,205508,6,6,7,8292,8456,0.471962617,6.,0.7447913070108936
4232,205509,7,7,7,8456,8460,0.200934579,7.,0.521360622692544
4237,205510,7,7,7,8470,8474,0.056074766,7.,0.36109249178143643
4228,205511,7,5,7,8292,8456,0.471962617,5.,0.793800429703387
4146,205512,7,8,7,8173,8292,0.471962617,7.,0.7129056902098184
4133,205513,6,8,7,8154,8266,0.140186916,6.,0.4676199896329946
4133,205514,7,8,7,8154,8266,0.140186916,7.,0.4357343728319194
4134,205515,7,7,7,8266,8268,0.210280374,7.,0.5353462836662632
4314,205516,7,8,7,8268,8628,0.242990654,7.,0.5822575637360142
4338,205517,N,N,N,8668,8676,0.200934579,0,0
4077,205519,7,8,7,7988,8154,0.392523364,7.,0.6985142055387007
4077,205520,7,8,7,7988,8154,0.392523364,7.,0.6985142055387007
4049,205521,7,8,7,8060,8093,0.411214953,7.,0.7034463842140009
4077,205522,6,8,7,7988,8154,0.392523364,6.,0.7303998223397759
4049,205523,7,8,7,8060,8093,0.411214953,7.,0.7034463842140009
4077,205524,7,8,7,7988,8154,0.392523364,7.,0.6985142055387007
4049,205525,7,7,7,8060,8093,0.411214953,7.,0.7034463842140009
4077,205526,5,7,7,7988,8154,0.392523364,5.,0.7794089450322693
4091,205527,3,5,7,8047,8177,0.079439252,3.,0.6090367449837436
4077,205528,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4049,205529,7,7,7,8060,8093,0.411214953,7.,0.7034463842140009
4314,205530,5,7,7,8268,8628,0.242990654,5.,0.6631523032295829
4146,205531,4,5,7,8173,8292,0.471962617,4.,0.8654168190838145
4094,205533,4,8,7,8093,8177,0.556074766,4.,0.8701441819899828
4230,205534,5,6,7,8163,8460,0.514018692,5.,0.7968730608099887
4094,205535,7,7,7,8093,8177,0.556074766,7.,0.7176330531159867
3966,205536,7,8,7,7931,7932,0,7.,0.3385796515509009
4146,205539,4,6,7,8173,8292,0.471962617,4.,0.8654168190838145
4420,205540,5,7,7,8656,8840,0.5,5.,0.7960505059229693
4146,205541,7,8,7,8173,8292,0.471962617,7.,0.7129056902098184
4049,205542,7,7,7,8060,8093,0.411214953,7.,0.7034463842140009
4049,205543,7,7,7,8060,8093,0.411214953,7.,0.7034463842140009
4077,205545,7,7,7,7988,8154,0.392523364,7.,0.6985142055387007
4034,205589,1,4,3,7980,8060,0.537383178,1.,0.9974878729705489
4034,205590,6,7,6,7980,8060,0.537383178,6.,0.7489079694784979
4146,205599,5,7,8,8173,8292,0.471962617,5.,0.793800429703387
4077,205603,5,7,7,7988,8154,0.392523364,5.,0.7794089450322693
4034,205604,7,7,7,7980,8060,0.537383178,7.,0.7170223526774226
4146,205625,N,N,N,8173,8292,0.471962617,0,0
4314,205627,7,6,8,8268,8628,0.242990654,6.,0.6141431805370894
4049,205645,4,7,7,8060,8093,0.411214953,4.,0.855957513087997
4030,205647,4,7,7,8020,8060,0.11682243,4.,0.5615813400430352
4030,205657,N,N,N,8020,8060,0.11682243,0,0
4077,205667,5,5,6,7988,8154,0.392523364,5.,0.7794089450322693
4030,205676,5,4,7,8020,8060,0.11682243,4.,0.5615813400430352
4030,205677,6,7,7,8020,8060,0.11682243,6.,0.4409558279701143
4030,205679,7,7,7,8020,8060,0.11682243,7.,0.4090702111690391
4077,205681,7,8,7,7988,8154,0.392523364,7.,0.6985142055387007
4077,205682,7,8,7,7988,8154,0.392523364,7.,0.6985142055387007
4420,205686,7,8,7,8656,8840,0.5,7.,0.7151557664294007
4317,205690,7,8,7,8628,8630,0.257009346,7.,0.6005468070153238
4238,205695,7,6,7,8470,8474,0.056074766,6.,0.39297810858251164
3935,205696,6,6,7,7846,7866,0.322429907,6.,0.6966310111670388
3617,205697,7,8,7,7101,7230,0.35046729,7.,0.6817795699491095
3617,205698,7,7,7,7101,7230,0.35046729,7.,0.6817795699491095
3498,205699,5,7,7,6463,6991,0.252336449,5.,0.6755004172812816
3500,205700,6,7,7,6463,6991,0.252336449,6.,0.6264912945887882
3111,205701,5,7,7,5661,6217,0.056074766,5.,0.44198723127500505
3613,205702,5,7,7,7093,7222,0.299065421,5.,0.726873031755179
3921,205703,6,7,7,7332,7840,0.528037383,6.,0.7485330143516808
3924,205704,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
3921,205705,4,7,7,7332,7840,0.528037383,4.,0.8691585264246018
3924,205706,5,7,7,7345,7846,0.327102804,5.,0.7488708103222904
3921,205707,7,7,7,7332,7840,0.528037383,7.,0.7166473975506057
3924,205708,7,7,7,7345,7846,0.327102804,7.,0.6679760708287218
3982,205709,5,7,7,7852,7964,0.144859813,5.,0.52249164520733
3924,205710,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
4550,205711,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205712,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205713,7,8,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205714,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
3792,205715,7,8,7,7500,7580,0.327102804,7.,0.6679760708287218
3752,205716,7,7,7,7422,7500,0.257009346,7.,0.6005468070153238
4000,205717,4,7,7,7884,8000,0.429906542,4.,0.8597697580857334
4550,205718,6,7,7,8274,9100,0.35046729,6.,0.7136651867501846
4550,205719,7,8,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205720,6,8,7,8274,9100,0.35046729,6.,0.7136651867501846
4550,205721,N,N,N,8274,9100,0.35046729,0,0
4550,205722,6,7,7,8274,9100,0.35046729,6.,0.7136651867501846
4550,205723,7,7,8,8274,9100,0.35046729,7.,0.6817795699491095
4550,205724,7,7,8,8274,9100,0.35046729,7.,0.6817795699491095
4550,205725,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205726,7,8,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205727,6,8,7,8274,9100,0.35046729,6.,0.7136651867501846
4550,205728,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205729,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205730,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205731,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4550,205732,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
4653,205733,7,7,7,9100,9306,0.35046729,7.,0.6817795699491095
4550,205734,6,7,7,8274,9100,0.35046729,6.,0.7136651867501846
4130,205735,7,7,5,8244,8254,0.378504673,5.,0.774805328265939
4130,205736,5,8,7,8244,8254,0.378504673,5.,0.774805328265939
4122,205737,N,7,7,8144,8244,0.387850467,7.,0.6970738164788431
4122,205738,N,7,7,8144,8244,0.387850467,7.,0.6970738164788431
4072,205739,7,7,7,7857,8144,0.275700935,7.,0.6225878589244926
4072,205740,7,7,7,7857,8144,0.275700935,7.,0.6225878589244926
4072,205741,6,8,5,7857,8144,0.275700935,5.,0.7034825984180613
4550,205743,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
3924,205744,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
3921,205745,5,7,7,7332,7840,0.528037383,5.,0.7975421370441743
3921,205746,5,7,7,7332,7840,0.528037383,5.,0.7975421370441743
3924,205747,5,7,7,7345,7846,0.327102804,5.,0.7488708103222904
3649,205748,N,N,N,7230,7294,0.252336449,0,0
3921,205749,7,7,7,7332,7840,0.528037383,7.,0.7166473975506057
3924,205750,7,7,7,7345,7846,0.327102804,7.,0.6679760708287218
4550,205751,N,N,N,8274,9100,0.35046729,0,0
3645,205752,N,N,N,7222,7286,0.341121495,0,0
3645,205753,N,N,N,7222,7286,0.341121495,0,0
4550,205754,6,7,7,8274,9100,0.35046729,6.,0.7136651867501846
3939,205755,6,6,7,7876,7877,0,6.,0.37046526835197613
3938,205756,6,6,7,7875,7876,0.411214953,6.,0.7353320010150761
3939,205757,6,6,7,7876,7877,0,6.,0.37046526835197613
3938,205758,6,6,7,7875,7876,0.411214953,6.,0.7353320010150761
3939,205759,6,7,7,7876,7877,0,6.,0.37046526835197613
3938,205760,6,7,7,7875,7876,0.411214953,6.,0.7353320010150761
3647,205761,7,8,7,7286,7294,0.369158879,7.,0.6903362761931698
3659,205762,4,7,7,7282,7315,0.144859813,4.,0.5941080345877574
3939,205763,3,7,7,7876,7877,0,3.,0.5715453927214246
3498,205764,5,7,7,6463,6991,0.252336449,5.,0.6755004172812816
3500,205765,7,7,7,6463,6991,0.252336449,7.,0.594605677787713
3498,205766,7,7,7,6463,6991,0.252336449,7.,0.594605677787713
3556,205767,6,7,7,6992,7109,0.327102804,6.,0.699861687629797
3649,205768,7,8,7,7230,7294,0.252336449,7.,0.594605677787713
3645,205769,N,N,N,7222,7286,0.341121495,0,0
3617,205770,7,8,7,7101,7230,0.35046729,7.,0.6817795699491095
3920,205771,6,8,7,7839,7840,0.364485981,6.,0.7202671216181311
3923,205772,5,8,7,7840,7846,0.060747664,5.,0.4446710875866128
3939,205773,N,N,N,7876,7877,0,0,0
3921,205774,7,7,7,7332,7840,0.528037383,7.,0.7166473975506057
3924,205775,7,7,7,7345,7846,0.327102804,7.,0.6679760708287218
4026,205776,7,7,7,7954,8052,0.140186916,7.,0.4357343728319194
3921,205777,5,7,7,7332,7840,0.528037383,5.,0.7975421370441743
3921,205778,7,6,7,7332,7840,0.528037383,6.,0.7485330143516808
3921,205779,7,8,7,7332,7840,0.528037383,7.,0.7166473975506057
3924,205780,7,8,7,7345,7846,0.327102804,7.,0.6679760708287218
3921,205781,7,8,7,7332,7840,0.528037383,7.,0.7166473975506057
3924,205782,6,8,7,7345,7846,0.327102804,6.,0.699861687629797
3924,205783,7,8,6,7345,7846,0.327102804,6.,0.699861687629797
3921,205784,6,7,7,7332,7840,0.528037383,6.,0.7485330143516808
3921,205785,6,7,7,7332,7840,0.528037383,6.,0.7485330143516808
3798,205786,5,8,7,7468,7595,0.271028037,5.,0.6982418244201299
3798,205787,7,8,7,7468,7595,0.271028037,7.,0.6173470849265613
3790,205788,7,7,7,7470,7580,0.308411215,7.,0.654023772904038
3929,205789,7,8,7,7595,7857,0.359813084,7.,0.6863075811788837
3926,205790,7,8,7,7580,7852,0.172897196,7.,0.4798384443696352
3921,205791,5,7,7,7332,7840,0.528037383,5.,0.7975421370441743
3924,205792,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
3921,205793,5,7,7,7332,7840,0.528037383,5.,0.7975421370441743
3924,205794,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
3924,205796,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
3924,205797,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
3921,205798,7,7,7,7332,7840,0.528037383,7.,0.7166473975506057
3939,205799,5,8,7,7876,7877,0,5.,0.4194743910444696
3939,205800,5,7,7,7876,7877,0,5.,0.4194743910444696
3921,205801,6,7,6,7332,7840,0.528037383,6.,0.7485330143516808
3924,205802,4,7,6,7345,7846,0.327102804,4.,0.8204871997027179
4026,205803,N,N,N,7954,8052,0.140186916,0,0
3924,205804,6,7,7,7345,7846,0.327102804,6.,0.699861687629797
3921,205805,6,7,7,7332,7840,0.528037383,6.,0.7485330143516808
3649,205806,7,8,7,7230,7294,0.252336449,7.,0.594605677787713
3500,205807,3,8,7,6463,6991,0.252336449,3.,0.8275714189582366
3929,205808,7,4,7,7595,7857,0.359813084,4.,0.8388187100528798
3926,205809,5,7,7,7580,7852,0.172897196,5.,0.5607331838632038
3929,205810,4,7,7,7595,7857,0.359813084,4.,0.8388187100528798
3929,205811,7,7,7,7595,7857,0.359813084,7.,0.6863075811788837
3926,205812,6,7,7,7580,7852,0.172897196,6.,0.5117240611707103
3929,205813,7,7,7,7595,7857,0.359813084,7.,0.6863075811788837
3926,205814,6,7,7,7580,7852,0.172897196,6.,0.5117240611707103
3926,205815,7,7,7,7580,7852,0.172897196,7.,0.4798384443696352
3929,205816,6,7,7,7595,7857,0.359813084,6.,0.718193197979959
4072,205817,7,7,7,7857,8144,0.275700935,7.,0.6225878589244926
3931,205818,6,7,7,7852,7857,0.14953271,6.,0.47950733269131307
3982,205819,7,7,7,7852,7964,0.144859813,7.,0.4415969057137613
3946,205820,6,7,7,7857,7891,0.121495327,6.,0.4459210830836049
3926,205821,N,N,N,7580,7852,0.172897196,0,0
3926,205822,6,7,7,7580,7852,0.172897196,6.,0.5117240611707103
3946,205823,4,7,7,7857,7891,0.121495327,4.,0.5665465951565258
3982,205824,6,7,7,7852,7964,0.144859813,6.,0.4734825225148366
3926,205825,5,7,7,7580,7852,0.172897196,5.,0.5607331838632038
3929,205826,5,7,7,7595,7857,0.359813084,5.,0.7672023206724523
3645,205827,6,6,7,7222,7286,0.341121495,6.,0.7085921268623767
3649,205828,5,8,7,7230,7294,0.252336449,5.,0.6755004172812816
3963,205829,5,8,7,7866,7924,0.341121495,5.,0.7576012495548702
3960,205830,6,8,7,7840,7918,0.514018692,6.,0.7478639381174952
3641,205831,N,N,N,7258,7282,0.285046729,0,0
3926,205832,N,N,N,7580,7852,0.172897196,0,0
3929,205833,N,N,N,7595,7857,0.359813084,0,0
3938,205837,5,7,7,7875,7876,0.411214953,5.,0.7843411237075695
3939,205838,6,7,7,7876,7877,0,6.,0.37046526835197613
3939,205839,6,7,7,7876,7877,0,6.,0.37046526835197613
3938,205840,7,7,7,7875,7876,0.411214953,7.,0.7034463842140009
3938,205841,5,7,7,7875,7876,0.411214953,5.,0.7843411237075695
3939,205842,7,7,7,7876,7877,0,7.,0.3385796515509009
3938,205843,7,7,7,7875,7876,0.411214953,7.,0.7034463842140009
3939,205844,7,7,7,7876,7877,0,7.,0.3385796515509009
3938,205845,7,7,7,7875,7876,0.411214953,7.,0.7034463842140009
3939,205846,7,7,7,7876,7877,0,7.,0.3385796515509009
3939,205847,5,7,7,7876,7877,0,5.,0.4194743910444696
3960,205848,7,8,7,7840,7918,0.514018692,7.,0.71597832131642
3933,205849,6,8,6,7846,7866,0.322429907,6.,0.6966310111670388
3939,205850,N,N,N,7876,7877,0,0,0
4061,205851,7,7,7,8091,8114,0.214953271,7.,0.5422897207369375
3611,205852,5,7,7,7132,7222,0.098130841,5.,0.4719896074419837
3933,205854,N,N,N,7846,7866,0.322429907,0,0
4046,205855,5,7,7,8052,8091,0.140186916,5.,0.516629112325488
3933,205856,7,7,7,7846,7866,0.322429907,7.,0.6647453943659637
3921,205857,7,8,7,7332,7840,0.528037383,7.,0.7166473975506057
3924,205858,5,8,7,7345,7846,0.327102804,5.,0.7488708103222904
3649,205859,N,N,N,7230,7294,0.252336449,0,0
3629,205861,5,8,7,7132,7258,0.331775701,5.,0.7519377380924436
4072,205862,7,8,7,7857,8144,0.275700935,7.,0.6225878589244926
3611,205863,N,N,N,7132,7222,0.098130841,0,0
4550,205864,7,7,7,8274,9100,0.35046729,7.,0.6817795699491095
3498,205866,7,8,7,6463,6991,0.252336449,7.,0.594605677787713
3500,205867,6,8,7,6463,6991,0.252336449,6.,0.6264912945887882
3649,205868,7,8,7,7230,7294,0.252336449,7.,0.594605677787713
3924,205869,6,8,7,7345,7846,0.327102804,6.,0.699861687629797
